f1_macro,f1_micro,precision_macro,recall_macro,mAP_macro
0.5545592193961417,0.5793103448275863,0.5174673183839722,0.6347749142392,0.5930997995147088
0.5727122869005724,0.6280193236714976,0.5424622375832052,0.6186147186147186,0.6531550050562033
0.5533586561442418,0.6376811594202898,0.5334440856762285,0.5982993197278912,0.6068035338372028
0.5198322818818598,0.6259168704156479,0.4928834791492354,0.5563382384810956,0.5678091105816343
0.5153179345008848,0.6164383561643836,0.4722480073411751,0.5909778911564626,0.5727179574084709
