f1_macro,f1_micro,precision_macro,recall_macro,mAP_macro
0.8448012998425268,0.8493827160493828,0.8220033934319649,0.8885875037660752,0.847867529283608
0.7662482201275306,0.8651399491094147,0.7791193925122498,0.7686340445269016,0.8487539748511402
0.7422606961550671,0.8361858190709046,0.7682525991823904,0.7669642857142858,0.7691367549595428
0.815505611633171,0.8295165394402035,0.8362270373327428,0.8282132880347167,0.8378914174827858
0.7397789871451395,0.8361858190709046,0.7418785975928834,0.7710430839002268,0.7662103245800805
